PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
-0.34517252613005756,-0.5079232086973127,0.18806415202398677,0.1741138590802105,0.9556349163445746,-0.29310344768478347,-0.5342986486102432,-0.22026203203154876,-0.1838210451604959,0.23446650216277054,-0.33668802512929474,-0.7636250906331832,-0.056437051330784666,-0.030827971613290484,0.13437111712434918,0.21163732611714645,0.050191158935506415,0.3734298558266903,0.2553555922203841
-1.0887099434449554,0.943621287531234,-0.5394650414877934,-0.508983906431242,0.32293234897151096,1.2415805177953037,-0.0009359596730497691,-0.9829545864866339,-0.21481371942129723,-0.7692563462446201,0.1645194402496259,-1.2354338482056635,-0.05587688525071538,0.10720178042787387,0.17893373439908036,-0.3559926119696262,0.23826526164582132,-0.16752101332975602,0.0978453580221885
0.016741038085410755,-0.35280525821263314,0.4454180473766302,0.7943510851970627,-0.015934493558065754,0.19731491893952796,-0.10483807652508492,-0.44780881545553236,0.8406650556275581,-0.5287640957472212,-0.48602929626685476,-0.06747623803692926,-0.11987052248642076,-1.4029761930817255,-0.602841663604206,0.4916419021124974,-0.3687068277956251,-0.19224654576443792,0.19840713853363126
7.006335542375799,-2.683419753298043,-1.4055436422950958,-3.0778748234412294,-3.8201015963957605,2.4998786207354704,-0.09389673305356357,4.637695220669746,0.46279289583079586,-0.0493152234112251,4.068672987073007,-2.4868279312176567,6.480123277043197,0.13228644748450788,0.33872089526081267,1.0368132131719785,-2.1576652589069547,-1.7481184165224692,5.466009736606722
-0.6233184281616729,1.4255679712526659,-2.034821050500443,-0.30916842443937687,1.6380843929828364,2.3473419815305276,0.31349672175687765,-0.28880968581548994,0.7551315752759283,-0.2396350808761431,0.2135057978408746,0.5458496756281711,0.3501680149046281,0.19237678792856527,0.9874875069080525,-0.7932904683763259,0.8482717200736704,0.6620025678562652,0.08560692458942257
0.8485331658438364,0.6587076034214022,-0.5438304106413988,-1.8839053847425935,-1.0319531103195707,-0.006828962955826703,2.1195454161097946,2.4998306565552157,0.2761676859615148,-0.14894056975122383,1.128065497919907,-1.700508011730449,4.036812830706533,0.16526909301326093,0.7080545370573726,5.725815071171068,-0.9470797656807398,0.9898412152274674,-0.20538268821966435
0.020044751872890676,0.7595329250166484,-1.8151676941550416,1.117056566417086,-1.5429111129053945,-1.2269997420765515,-0.2235527880659569,1.2335808595810036,-0.3459826214621346,1.538443029141546,0.059373529955825344,1.078801173749834,0.32441706652889624,-0.9474030070079023,0.3041274051514729,0.11082767153266587,-0.48462336002484097,0.0647770405571257,0.10443975008693053
1.7041609876277737,-2.048104053760057,1.3704703382980112,-0.2561741551570195,1.1150885222055495,-0.031098304909106835,-0.675972106092183,0.385987999067206,-1.6295387977223799,0.8088635351316513,0.9401949759048512,-0.504920283014943,0.8062481137258245,0.5087861871809581,0.35009365001687376,-1.0069382299129108,-0.2674715202018811,-0.36933226499558625,0.7139439151736112
-0.4114460057512114,-0.21964244184518647,-0.08879289420723714,0.6928945983527098,1.0686019505982471,1.9189886499622553,0.5808219917189927,-0.8380531533368359,-0.05034027947200644,-1.3357452392017284,0.6327696617238243,0.4864780258032638,-0.22843028692251255,0.06271046411395666,-0.5795779719555126,0.036550508540448036,0.3316341938507501,-0.1606843767861401,0.13876403014654873
0.07038838095546818,1.3575684952644091,-3.4730802671676377,2.3048681941646825,-0.6686657475546703,0.9736810358518098,0.033101737283385106,-0.5774542149964432,0.6503024701169379,0.5634167295106383,-0.3455848260659259,-0.6362752388504522,0.7901433983817593,-1.3448917097631796,1.177514557590382,-0.8839528112231761,0.3603623145789797,0.63959984238964,-0.5360214838328076
